m	p	s	samples	purity	coverage	width	ARI	RI	recall	precision
m5	M	250	1	0.8	10000	0.00656612666667	0.713862004371	0.95390070922	0.986486486486	0.588709677419
m5	M	250	1	0.8	1000	0.0207090955556	0.720699900957	0.954787234043	1.0	0.592
m5	M	250	1	0.8	200	0.0548590333333	0.514788335459	0.897163120567	1.0	0.389473684211
m5	M	250	1	0.8	500	0.0344775142857	0.528652262586	0.903368794326	0.986486486486	0.403314917127
m5	M	250	1	1.0	10000	0.00668678	0.91835552982	0.989361702128	0.986486486486	0.869047619048
m5	M	250	1	1.0	1000	0.02068076	0.833073904369	0.976063829787	1.0	0.732673267327
m5	M	250	1	1.0	200	0.05277877	0.57551430005	0.917553191489	1.0	0.443113772455
m5	M	250	1	1.0	500	0.0310014666667	0.787695010247	0.968085106383	1.0	0.672727272727
m5	M	250	2	0.5	10000	0.004120545	0.992814005045	0.999113475177	1.0	0.986666666667
m5	M	250	2	0.5	1000	0.0134651214286	0.764247700997	0.96365248227	1.0	0.64347826087
m5	M	250	2	0.5	200	0.0330699218182	0.564537245292	0.918439716312	0.945945945946	0.443037974684
m5	M	250	2	0.5	500	0.0192147623077	0.708432258559	0.952127659574	1.0	0.578125
m5	M	250	2	0.8	10000	0.005117046	0.992814005045	0.999113475177	1.0	0.986666666667
m5	M	250	2	0.8	1000	0.0177636363636	0.860232495269	0.980496453901	1.0	0.770833333333
m5	M	250	2	0.8	200	0.0367986184615	0.634954692958	0.935283687943	0.986486486486	0.503448275862
m5	M	250	2	0.8	500	0.0212054475	0.812375249501	0.972517730496	1.0	0.704761904762
m5	M	250	2	1.0	10000	0.00551936666667	0.992814005045	0.999113475177	1.0	0.986666666667
m5	M	250	2	1.0	1000	0.016877244	0.925599021418	0.99024822695	1.0	0.870588235294
m5	M	250	2	1.0	200	0.0430018481818	0.596008966343	0.924645390071	0.986486486486	0.464968152866
m5	M	250	2	1.0	500	0.0243001566667	0.812375249501	0.972517730496	1.0	0.704761904762
m5	M	250	3	0.5	10000	0.00376167647059	0.992814005045	0.999113475177	1.0	0.986666666667
m5	M	250	3	0.5	1000	0.0121281375	0.812375249501	0.972517730496	1.0	0.704761904762
m5	M	250	3	0.5	200	0.0296152775	0.594377583162	0.929964539007	0.905405405405	0.482014388489
m5	M	250	3	0.5	500	0.0176102613333	0.681107836049	0.945921985816	1.0	0.548148148148
m5	M	250	3	0.8	10000	0.00453163843137	0.992814005045	0.999113475177	1.0	0.986666666667
m5	M	250	3	0.8	1000	0.0143461364706	0.992814005045	0.999113475177	1.0	0.986666666667
m5	M	250	3	0.8	200	0.0333320586667	0.681107836049	0.945921985816	1.0	0.548148148148
m5	M	250	3	0.8	500	0.0204922841667	0.812375249501	0.972517730496	1.0	0.704761904762
m5	M	250	3	1.0	10000	0.00488370588235	0.992814005045	0.999113475177	1.0	0.986666666667
m5	M	250	3	1.0	1000	0.0154245568627	0.992814005045	0.999113475177	1.0	0.986666666667
m5	M	250	3	1.0	200	0.03498953	0.812375249501	0.972517730496	1.0	0.704761904762
m5	M	250	3	1.0	500	0.0219869429167	0.812375249501	0.972517730496	1.0	0.704761904762
m5	M	342	1	0.5	10000	0.00554113333333	0.823360141666	0.971726190476	0.973684210526	0.73631840796
m5	M	342	1	0.5	1000	0.019345875	0.659622674393	0.938492063492	0.914473684211	0.556
m5	M	342	1	0.5	200	0.04299707	0.623394004283	0.933531746032	0.848684210526	0.5375
m5	M	342	1	0.5	500	0.0287489622222	0.673329430459	0.938492063492	0.973684210526	0.55223880597
m5	M	342	1	0.8	10000	0.00635407272727	0.877795738428	0.983630952381	0.848684210526	0.928057553957
m5	M	342	1	0.8	1000	0.020777264	0.786758948193	0.966765873016	0.907894736842	0.722513089005
m5	M	342	1	0.8	200	0.0531171022222	0.650800072826	0.932043650794	0.980263157895	0.526501766784
m5	M	342	1	0.8	500	0.0295136	0.65380870995	0.937003968254	0.914473684211	0.549407114625
m5	M	342	1	1.0	10000	0.00734578	0.765141371978	0.964781746032	0.848684210526	0.728813559322
m5	M	342	1	1.0	1000	0.0224805	0.786758948193	0.966765873016	0.907894736842	0.722513089005
m5	M	342	1	1.0	200	0.0563298288889	0.673329430459	0.938492063492	0.973684210526	0.55223880597
m5	M	342	1	1.0	500	0.0326614666667	0.722570973484	0.953373015873	0.914473684211	0.631818181818
m5	M	342	2	0.5	10000	0.004335275	0.814902993769	0.97123015873	0.934210526316	0.747368421053
m5	M	342	2	0.5	1000	0.0141640492857	0.837466838659	0.97371031746	1.0	0.741463414634
m5	M	342	2	0.5	200	0.030286915	0.824419778002	0.97123015873	1.0	0.72380952381
m5	M	342	2	0.5	500	0.019291681875	0.815217121126	0.970734126984	0.953947368421	0.736040609137
m5	M	342	2	0.8	10000	0.00497589823529	1.0	1.0	1.0	1.0
m5	M	342	2	0.8	1000	0.0165409328571	0.814902993769	0.97123015873	0.934210526316	0.747368421053
m5	M	342	2	0.8	200	0.03522371	0.80163430542	0.96875	0.934210526316	0.728205128205
m5	M	342	2	0.8	500	0.0222611593333	0.837466838659	0.97371031746	1.0	0.741463414634
m5	M	342	2	1.0	10000	0.00504670625	0.95625	0.994047619048	0.934210526316	0.986111111111
m5	M	342	2	1.0	1000	0.01720104	0.837466838659	0.97371031746	1.0	0.741463414634
m5	M	342	2	1.0	200	0.037732564	0.837466838659	0.97371031746	1.0	0.741463414634
m5	M	342	2	1.0	500	0.0252001521429	0.837466838659	0.97371031746	1.0	0.741463414634
m5	M	342	3	0.5	10000	0.00356978842105	1.0	1.0	1.0	1.0
m5	M	342	3	0.5	1000	0.0116839844444	0.98247614809	0.99751984127	1.0	0.968152866242
m5	M	342	3	0.5	200	0.0271230541176	0.820732963744	0.97123015873	0.973684210526	0.732673267327
m5	M	342	3	0.5	500	0.0169452721569	0.837466838659	0.97371031746	1.0	0.741463414634
m5	M	342	3	0.8	10000	0.0043142754386	1.0	1.0	1.0	1.0
m5	M	342	3	0.8	1000	0.0141582040741	0.98247614809	0.99751984127	1.0	0.968152866242
m5	M	342	3	0.8	200	0.0330810254167	0.834830315094	0.973214285714	1.0	0.73786407767
m5	M	342	3	0.8	500	0.01995514	0.98247614809	0.99751984127	1.0	0.968152866242
m5	M	342	3	1.0	10000	0.00464704561404	1.0	1.0	1.0	1.0
m5	M	342	3	1.0	1000	0.0152123222222	0.98247614809	0.99751984127	1.0	0.968152866242
m5	M	342	3	1.0	200	0.03548823375	0.834830315094	0.973214285714	1.0	0.73786407767
m5	M	342	3	1.0	500	0.0216147962963	0.98247614809	0.99751984127	1.0	0.968152866242
m5	M	391	1	0.5	10000	0.006409946	0.897927858787	0.979949874687	1.0	0.833333333333
m5	M	391	1	0.5	1000	0.0260120571429	0.720495520407	0.940476190476	0.90625	0.644444444444
m5	M	391	1	0.5	200	0.0529823885714	0.752193373834	0.945488721805	0.975	0.652719665272
m5	M	391	1	0.5	500	0.029565442	0.749912946584	0.943609022556	1.0	0.64
m5	M	391	1	0.8	10000	0.00741256	0.864567463669	0.97305764411	0.98125	0.796954314721
m5	M	391	1	0.8	1000	0.0276997275	0.752365700975	0.949248120301	0.9	0.688995215311
m5	M	391	1	0.8	200	0.0598697225	0.748796798926	0.943609022556	0.99375	0.641129032258
m5	M	391	1	0.8	500	0.039330565	0.752365700975	0.949248120301	0.9	0.688995215311
m5	M	391	1	1.0	10000	0.0079924	0.864567463669	0.97305764411	0.98125	0.796954314721
m5	M	391	1	1.0	1000	0.0233761366667	0.897927858787	0.979949874687	1.0	0.833333333333
m5	M	391	1	1.0	200	0.0653578285714	0.806372811094	0.963032581454	0.88125	0.779005524862
m5	M	391	1	1.0	500	0.042088375	0.826971697882	0.96679197995	0.90625	0.792349726776
m5	M	391	2	0.5	10000	0.00535370857143	0.95642165223	0.991854636591	1.0	0.924855491329
m5	M	391	2	0.5	1000	0.0162088858333	0.897927858787	0.979949874687	1.0	0.833333333333
m5	M	391	2	0.5	200	0.0352818225	0.909766420056	0.982456140351	1.0	0.851063829787
m5	M	391	2	0.5	500	0.0221420286667	0.927988974388	0.986215538847	1.0	0.879120879121
m5	M	391	2	0.8	10000	0.00634102866667	0.937316542777	0.988095238095	1.0	0.893854748603
m5	M	391	2	0.8	1000	0.0197352186667	0.95642165223	0.991854636591	1.0	0.924855491329
m5	M	391	2	0.8	200	0.0417303593333	0.927988974388	0.986215538847	1.0	0.879120879121
m5	M	391	2	0.8	500	0.0289941891667	0.806273632792	0.958646616541	1.0	0.70796460177
m5	M	391	2	1.0	10000	0.006499184	0.95642165223	0.991854636591	1.0	0.924855491329
m5	M	391	2	1.0	1000	0.0200063373333	0.94361736615	0.989348370927	1.0	0.90395480226
m5	M	391	2	1.0	200	0.0457710023077	0.88061605329	0.97619047619	1.0	0.808080808081
m5	M	391	2	1.0	500	0.0282084606667	0.927988974388	0.986215538847	1.0	0.879120879121
m5	M	391	3	0.5	10000	0.00453399254902	0.95642165223	0.991854636591	1.0	0.924855491329
m5	M	391	3	0.5	1000	0.0143294094118	0.95642165223	0.991854636591	1.0	0.924855491329
m5	M	391	3	0.5	200	0.0302930449804	0.89970338344	0.981203007519	0.95	0.873563218391
m5	M	391	3	0.5	500	0.01978746	0.927988974388	0.986215538847	1.0	0.879120879121
m5	M	391	3	0.8	10000	0.00544085843137	0.95642165223	0.991854636591	1.0	0.924855491329
m5	M	391	3	0.8	1000	0.0171602529412	0.95642165223	0.991854636591	1.0	0.924855491329
m5	M	391	3	0.8	200	0.0372987420833	0.907380079919	0.982456140351	0.96875	0.870786516854
m5	M	391	3	0.8	500	0.0244480741176	0.95642165223	0.991854636591	1.0	0.924855491329
m5	M	391	3	1.0	10000	0.0058335962963	1.0	1.0	1.0	1.0
m5	M	391	3	1.0	1000	0.0183988180392	0.95642165223	0.991854636591	1.0	0.924855491329
m5	M	391	3	1.0	200	0.0404658775	0.927988974388	0.986215538847	1.0	0.879120879121
m5	M	391	3	1.0	500	0.0262396741176	0.95642165223	0.991854636591	1.0	0.924855491329
m5	M	459	1	0.5	10000	0.00687969714286	0.750619101062	0.97519661222	0.985074626866	0.622641509434
m5	M	459	1	0.5	1000	0.0237966553846	0.565690448854	0.955837870538	0.776119402985	0.472727272727
m5	M	459	1	0.5	200	0.04282284	0.483449506597	0.926799758016	0.955223880597	0.351648351648
m5	M	459	1	0.5	500	0.034764584	0.585803264605	0.957652752571	0.805970149254	0.486486486486
m5	M	459	1	0.8	10000	0.00870520923077	0.838140255301	0.986690865094	0.89552238806	0.8
m5	M	459	1	0.8	1000	0.026051044	0.785393836522	0.983666061706	0.776119402985	0.8125
m5	M	459	1	0.8	200	0.0685176888889	0.510879836588	0.943738656987	0.805970149254	0.402985074627
m5	M	459	1	0.8	500	0.031219328	0.511415903964	0.931034482759	1.0	0.370165745856
m5	M	459	1	1.0	10000	0.00889310166667	0.785286831631	0.983061101028	0.805970149254	0.782608695652
m5	M	459	1	1.0	1000	0.0285615125	0.746184822503	0.981246218996	0.716417910448	0.8
m5	M	459	1	1.0	200	0.076169582	0.451859082439	0.914095583787	1.0	0.320574162679
m5	M	459	1	1.0	500	0.0321702	0.574010548801	0.94555353902	1.0	0.426751592357
m5	M	459	2	0.5	10000	0.00514549826087	1.0	1.0	1.0	1.0
m5	M	459	2	0.5	1000	0.017349912381	0.823966521652	0.983666061706	1.0	0.712765957447
m5	M	459	2	0.5	200	0.040838630625	0.703062782551	0.970961887477	0.910447761194	0.592233009709
m5	M	459	2	0.5	500	0.0290128071429	0.662128797194	0.961887477314	1.0	0.515384615385
m5	M	459	2	0.8	10000	0.00588204826087	1.0	1.0	1.0	1.0
m5	M	459	2	0.8	1000	0.0206306733333	0.962452128167	0.996975196612	1.0	0.930555555556
m5	M	459	2	0.8	200	0.0482950311765	0.721474196958	0.973381730188	0.910447761194	0.616161616162
m5	M	459	2	0.8	500	0.0287857561905	0.835029281554	0.984875983061	1.0	0.728260869565
m5	M	459	2	1.0	10000	0.00703535166667	0.920678959836	0.993345432547	1.0	0.858974358974
m5	M	459	2	1.0	1000	0.0206529990909	0.962452128167	0.996975196612	1.0	0.930555555556
m5	M	459	2	1.0	200	0.05108969	0.750755898388	0.977011494253	0.910447761194	0.655913978495
m5	M	459	2	1.0	500	0.0304187752381	0.962452128167	0.996975196612	1.0	0.930555555556
m5	M	459	3	0.5	10000	0.0044499176	1.0	1.0	1.0	1.0
m5	M	459	3	0.5	1000	0.0148263530435	0.829464562055	0.984271022384	1.0	0.720430107527
m5	M	459	3	0.5	200	0.0332238485217	0.805572109654	0.981851179673	0.985074626866	0.694736842105
m5	M	459	3	0.5	500	0.0208335246377	0.829464562055	0.984271022384	1.0	0.720430107527
m5	M	459	3	0.8	10000	0.00533590533333	1.0	1.0	1.0	1.0
m5	M	459	3	0.8	1000	0.0169894733333	0.984663345116	0.998790078645	1.0	0.971014492754
m5	M	459	3	0.8	200	0.0408711090909	0.823966521652	0.983666061706	1.0	0.712765957447
m5	M	459	3	0.8	500	0.0250622455072	0.829464562055	0.984271022384	1.0	0.720430107527
m5	M	459	3	1.0	10000	0.00575807493333	1.0	1.0	1.0	1.0
m5	M	459	3	1.0	1000	0.0182125882667	1.0	1.0	1.0	1.0
m5	M	459	3	1.0	200	0.0437307042424	0.823966521652	0.983666061706	1.0	0.712765957447
m5	M	459	3	1.0	500	0.0258544180556	0.984663345116	0.998790078645	1.0	0.971014492754
m5	M	54	1	0.5	10000	0.00625134555556	0.765935940363	0.97975708502	0.962962962963	0.65
m5	M	54	1	0.5	1000	0.0215772435897	0.753892140989	0.978407557355	0.962962962963	0.634146341463
m5	M	54	1	0.5	200	0.0506414638889	0.739004094571	0.978407557355	0.888888888889	0.648648648649
m5	M	54	1	0.5	500	0.0297024602564	0.742187020323	0.97705802969	0.962962962963	0.619047619048
m5	M	54	1	0.8	10000	0.00890148611111	0.799320481572	0.985155195682	0.851851851852	0.766666666667
m5	M	54	1	0.8	1000	0.0263397277778	0.672310316508	0.971659919028	0.851851851852	0.575
m5	M	54	1	0.8	200	0.0570522897436	0.742187020323	0.97705802969	0.962962962963	0.619047619048
m5	M	54	1	0.8	500	0.0363958051282	0.784718187101	0.983805668016	0.851851851852	0.741935483871
m5	M	54	1	1.0	10000	0.00839495555556	0.908782037078	0.993252361673	0.962962962963	0.866666666667
m5	M	54	1	1.0	1000	0.026828702381	0.784718187101	0.983805668016	0.851851851852	0.741935483871
m5	M	54	1	1.0	200	0.06294765	0.535096175917	0.944669365722	0.962962962963	0.393939393939
m5	M	54	1	1.0	500	0.040306	0.799320481572	0.985155195682	0.851851851852	0.766666666667
m5	M	54	2	0.5	10000	0.00522355555556	0.945269222247	0.995951417004	1.0	0.9
m5	M	54	2	0.5	1000	0.01680434375	0.81	0.983805668016	1.0	0.692307692308
m5	M	54	2	0.5	200	0.0375100745614	0.911766807173	0.993252361673	1.0	0.84375
m5	M	54	2	0.5	500	0.0242910587719	0.911766807173	0.993252361673	1.0	0.84375
m5	M	54	2	0.8	10000	0.00674800877193	0.962885048835	0.997300944669	1.0	0.931034482759
m5	M	54	2	0.8	1000	0.0194565238095	0.945269222247	0.995951417004	1.0	0.9
m5	M	54	2	0.8	200	0.0459344212963	0.880387409201	0.990553306343	1.0	0.794117647059
m5	M	54	2	0.8	500	0.0287156754167	0.962885048835	0.997300944669	1.0	0.931034482759
m5	M	54	2	1.0	10000	0.0069761625	0.945269222247	0.995951417004	1.0	0.9
m5	M	54	2	1.0	1000	0.0226380517544	0.81	0.983805668016	1.0	0.692307692308
m5	M	54	2	1.0	200	0.051673024537	0.9282393957	0.994601889339	1.0	0.870967741935
m5	M	54	2	1.0	500	0.0322821048246	0.81	0.983805668016	1.0	0.692307692308
m5	M	54	3	0.5	10000	0.00507416570048	0.981117651556	0.998650472335	1.0	0.964285714286
m5	M	54	3	0.5	1000	0.0161454695652	0.981117651556	0.998650472335	1.0	0.964285714286
m5	M	54	3	0.5	200	0.037231160628	0.925770097671	0.994601889339	0.962962962963	0.896551724138
m5	M	54	3	0.5	500	0.0228258545894	0.981117651556	0.998650472335	1.0	0.964285714286
m5	M	54	3	0.8	10000	0.00611890193237	0.981117651556	0.998650472335	1.0	0.964285714286
m5	M	54	3	0.8	1000	0.0192214958937	0.981117651556	0.998650472335	1.0	0.964285714286
m5	M	54	3	0.8	200	0.0433260137681	0.981117651556	0.998650472335	1.0	0.964285714286
m5	M	54	3	0.8	500	0.0272655963768	0.981117651556	0.998650472335	1.0	0.964285714286
m5	M	54	3	1.0	10000	0.00661119468599	0.981117651556	0.998650472335	1.0	0.964285714286
m5	M	54	3	1.0	1000	0.0208433939614	0.981117651556	0.998650472335	1.0	0.964285714286
m5	M	54	3	1.0	200	0.0466302306763	0.981117651556	0.998650472335	1.0	0.964285714286
m5	M	54	3	1.0	500	0.0293404355072	0.981117651556	0.998650472335	1.0	0.964285714286
m5	M	98	1	0.5	10000	0.00463250769231	0.854095822705	0.974605720396	1.0	0.766584766585
m5	M	98	1	0.5	1000	0.0169567259259	0.790087028874	0.962576851109	0.958333333333	0.701877934272
m5	M	98	1	0.5	200	0.0408390759259	0.729655796016	0.946805666934	0.996794871795	0.611001964637
m5	M	98	1	0.5	500	0.02577441	0.747388940732	0.951082598236	1.0	0.630303030303
m5	M	98	1	0.8	10000	0.00545522142857	0.943202764977	0.990911520984	0.996794871795	0.904069767442
m5	M	98	1	0.8	1000	0.0193810384615	0.831226239302	0.970061480887	0.996794871795	0.736966824645
m5	M	98	1	0.8	200	0.0479243433333	0.735550361938	0.948142207966	1.0	0.616600790514
m5	M	98	1	0.8	500	0.0293268136364	0.864298678248	0.976744186047	0.99358974359	0.784810126582
m5	M	98	1	1.0	10000	0.0061090462963	0.991321317267	0.998663458968	1.0	0.984227129338
m5	M	98	1	1.0	1000	0.021819962963	0.850067663845	0.974873028602	0.955128205128	0.78835978836
m5	M	98	1	1.0	200	0.0541197333333	0.77490871868	0.957765303395	0.996794871795	0.66452991453
m5	M	98	1	1.0	500	0.0309957222222	0.835125939314	0.970863405507	0.996794871795	0.742243436754
m5	M	98	2	0.5	10000	0.00377392301587	0.986174093333	0.997861534349	1.0	0.975
m5	M	98	2	0.5	1000	0.0122664122549	0.869148090962	0.977546110666	1.0	0.787878787879
m5	M	98	2	0.5	200	0.0299392892157	0.858696511487	0.977011494253	0.932692307692	0.817415730337
m5	M	98	2	0.5	500	0.0187890284314	0.880053359119	0.979684576316	0.996794871795	0.805699481865
m5	M	98	2	0.8	10000	0.00479650333333	0.987849844173	0.998128842555	0.996794871795	0.981072555205
m5	M	98	2	0.8	1000	0.0154513421296	0.877540999705	0.979149959904	1.0	0.8
m5	M	98	2	0.8	200	0.0330364625	0.869148090962	0.977546110666	1.0	0.787878787879
m5	M	98	2	0.8	500	0.0209197394737	0.865660845833	0.977546110666	0.967948717949	0.803191489362
m5	M	98	2	1.0	10000	0.00481950438596	0.989570497416	0.998396150762	0.996794871795	0.98417721519
m5	M	98	2	1.0	1000	0.0159706151961	0.870537819478	0.977813418872	1.0	0.789873417722
m5	M	98	2	1.0	200	0.0355671226852	0.87895264329	0.97941726811	1.0	0.80205655527
m5	M	98	2	1.0	500	0.0216283399123	0.887500778271	0.981021117348	1.0	0.814621409922
m5	M	98	3	0.5	10000	0.00327811157407	0.994777685179	0.999198075381	1.0	0.990476190476
m5	M	98	3	0.5	1000	0.0105284297101	0.899111198437	0.983159582999	1.0	0.832
m5	M	98	3	0.5	200	0.0231903263889	0.890026181618	0.982892274793	0.916666666667	0.882716049383
m5	M	98	3	0.5	500	0.0151206174242	0.891825831373	0.981823041967	1.0	0.821052631579
m5	M	98	3	0.8	10000	0.00383637177778	0.998254164036	0.999732691794	1.0	0.996805111821
m5	M	98	3	0.8	1000	0.0127237251208	0.899111198437	0.983159582999	1.0	0.832
m5	M	98	3	0.8	200	0.02928022343	0.88834826031	0.981288425555	0.99358974359	0.820105820106
m5	M	98	3	0.8	500	0.0178258323671	0.899111198437	0.983159582999	1.0	0.832
m5	M	98	3	1.0	10000	0.00405924145299	1.0	1.0	1.0	1.0
m5	M	98	3	1.0	1000	0.0136147630435	0.899111198437	0.983159582999	1.0	0.832
m5	M	98	3	1.0	200	0.030736975	0.891825831373	0.981823041967	1.0	0.821052631579
m5	M	98	3	1.0	500	0.0194066507246	0.899111198437	0.983159582999	1.0	0.832
m5	R	1275	1	0.5	10000	0.00784534363636	0.849515204467	0.972783143108	0.838983050847	0.891891891892
m5	R	1275	1	0.5	1000	0.0246800566667	0.840592944048	0.973222124671	0.762711864407	0.972972972973
m5	R	1275	1	0.5	200	0.0205359228571	0.756972857234	0.949956101844	0.881355932203	0.707482993197
m5	R	1275	1	0.5	500	0.02470593	0.798859201441	0.964881474978	0.762711864407	0.882352941176
m5	R	1275	1	0.8	10000	0.00883675	0.904663018307	0.981562774363	0.957627118644	0.875968992248
m5	R	1275	1	0.8	1000	0.0296766966667	0.840592944048	0.973222124671	0.762711864407	0.972972972973
m5	R	1275	1	0.8	200	0.0247016775	0.756972857234	0.949956101844	0.881355932203	0.707482993197
m5	R	1275	1	0.8	500	0.026702508	0.878321397076	0.977611940299	0.881355932203	0.900432900433
m5	R	1275	1	1.0	10000	0.00980425454545	0.904663018307	0.981562774363	0.957627118644	0.875968992248
m5	R	1275	1	1.0	1000	0.0294215542857	0.840592944048	0.973222124671	0.762711864407	0.972972972973
m5	R	1275	1	1.0	200	0.04761926	0.847381708435	0.972344161545	0.838983050847	0.887892376682
m5	R	1275	1	1.0	500	0.0443690166667	0.900294000218	0.982001755926	0.881355932203	0.941176470588
m5	R	1275	2	0.5	10000	0.005931944375	0.988292179505	0.997805092186	1.0	0.979253112033
m5	R	1275	2	0.5	1000	0.0192427506667	0.891404066706	0.980245829675	0.881355932203	0.924444444444
m5	R	1275	2	0.5	200	0.0283225016667	0.900481349685	0.980684811238	0.957627118644	0.869230769231
m5	R	1275	2	0.5	500	0.0164375564286	0.983669682303	0.996927129061	1.0	0.971193415638
m5	R	1275	2	0.8	10000	0.00694175941176	1.0	1.0	1.0	1.0
m5	R	1275	2	0.8	1000	0.0249059053846	0.83060429789	0.968832309043	0.838983050847	0.857142857143
m5	R	1275	2	0.8	200	0.0312797157143	0.988292179505	0.997805092186	1.0	0.979253112033
m5	R	1275	2	0.8	500	0.020471999375	0.997640918364	0.999561018437	1.0	0.995780590717
m5	R	1275	2	1.0	10000	0.00749122941176	1.0	1.0	1.0	1.0
m5	R	1275	2	1.0	1000	0.023719270625	0.981371234176	0.996488147498	1.0	0.967213114754
m5	R	1275	2	1.0	200	0.036980195	0.937011631741	0.988147497805	0.957627118644	0.930041152263
m5	R	1275	2	1.0	500	0.0331453076471	1.0	1.0	1.0	1.0
m5	R	1275	3	0.5	10000	0.00544827518519	1.0	1.0	1.0	1.0
m5	R	1275	3	0.5	1000	0.0174216311111	1.0	1.0	1.0	1.0
m5	R	1275	3	0.5	200	0.024435995	0.995290644549	0.999122036874	1.0	0.991596638655
m5	R	1275	3	0.5	500	0.0160910576471	0.997640918364	0.999561018437	1.0	0.995780590717
m5	R	1275	3	0.8	10000	0.00651896296296	1.0	1.0	1.0	1.0
m5	R	1275	3	0.8	1000	0.020363167037	1.0	1.0	1.0	1.0
m5	R	1275	3	0.8	200	0.030343492549	0.997640918364	0.999561018437	1.0	0.995780590717
m5	R	1275	3	0.8	500	0.0190835098039	0.997640918364	0.999561018437	1.0	0.995780590717
m5	R	1275	3	1.0	10000	0.00701173703704	1.0	1.0	1.0	1.0
m5	R	1275	3	1.0	1000	0.022074447037	1.0	1.0	1.0	1.0
m5	R	1275	3	1.0	200	0.0313778795833	0.995290644549	0.999122036874	1.0	0.991596638655
m5	R	1275	3	1.0	500	0.0315370344444	1.0	1.0	1.0	1.0
m5	R	1381	1	0.5	10000	0.00577893690476	0.890906277402	0.98670212766	0.985074626866	0.825
m5	R	1381	1	0.5	1000	0.0203716030303	0.838917173724	0.979609929078	0.970149253731	0.755813953488
m5	R	1381	1	0.5	200	0.054421875	0.527611039489	0.909574468085	1.0	0.396449704142
m5	R	1381	1	0.5	500	0.0344590145833	0.650015513497	0.945035460993	0.970149253731	0.52
m5	R	1381	1	0.8	10000	0.00701714761905	0.890906277402	0.98670212766	0.985074626866	0.825
m5	R	1381	1	0.8	1000	0.02587923	0.78767808195	0.971631205674	0.970149253731	0.684210526316
m5	R	1381	1	0.8	200	0.0631933833333	0.576398637351	0.925531914894	0.985074626866	0.442953020134
m5	R	1381	1	0.8	500	0.0411821604167	0.650015513497	0.945035460993	0.970149253731	0.52
m5	R	1381	1	1.0	10000	0.00831833055556	0.88288276596	0.985815602837	0.970149253731	0.822784810127
m5	R	1381	1	1.0	1000	0.02678902	0.720897208327	0.959219858156	0.985074626866	0.594594594595
m5	R	1381	1	1.0	200	0.0672300708333	0.523723579524	0.909574468085	0.985074626866	0.395209580838
m5	R	1381	1	1.0	500	0.0432897729167	0.555795259008	0.918439716312	1.0	0.421383647799
m5	R	1381	2	0.5	10000	0.0043636030303	0.94705361693	0.993794326241	1.0	0.905405405405
m5	R	1381	2	0.5	1000	0.0145842017544	0.939083827242	0.992907801418	0.985074626866	0.904109589041
m5	R	1381	2	0.5	200	0.0365683361111	0.812020140699	0.975177304965	0.985074626866	0.709677419355
m5	R	1381	2	0.5	500	0.0194364308333	0.898827599462	0.987588652482	1.0	0.827160493827
m5	R	1381	2	0.8	10000	0.00533272666667	0.94705361693	0.993794326241	1.0	0.905405405405
m5	R	1381	2	0.8	1000	0.0162406734127	0.904224469002	0.988475177305	0.985074626866	0.846153846154
m5	R	1381	2	0.8	200	0.0393837144737	0.890906277402	0.98670212766	0.985074626866	0.825
m5	R	1381	2	0.8	500	0.0243205324561	0.918959166079	0.99024822695	1.0	0.858974358974
m5	R	1381	2	1.0	10000	0.00563790833333	0.94705361693	0.993794326241	1.0	0.905405405405
m5	R	1381	2	1.0	1000	0.017578207197	0.939083827242	0.992907801418	0.985074626866	0.904109589041
m5	R	1381	2	1.0	200	0.0403806596491	0.819799777531	0.976063829787	1.0	0.712765957447
m5	R	1381	2	1.0	500	0.0242844787879	0.932821598729	0.992021276596	1.0	0.881578947368
m5	R	1381	3	0.5	10000	0.00391048022222	0.99212114439	0.999113475177	1.0	0.985294117647
m5	R	1381	3	0.5	1000	0.0123557462222	0.99212114439	0.999113475177	1.0	0.985294117647
m5	R	1381	3	0.5	200	0.0279096505051	0.925845089867	0.991134751773	1.0	0.87012987013
m5	R	1381	3	0.5	500	0.0180491676329	0.969127608621	0.996453900709	1.0	0.943661971831
m5	R	1381	3	0.8	10000	0.004700628	0.99212114439	0.999113475177	1.0	0.985294117647
m5	R	1381	3	0.8	1000	0.0148895064444	0.99212114439	0.999113475177	1.0	0.985294117647
m5	R	1381	3	0.8	200	0.0345535591787	0.969127608621	0.996453900709	1.0	0.943661971831
m5	R	1381	3	0.8	500	0.0217000569444	0.976687150376	0.997340425532	1.0	0.957142857143
m5	R	1381	3	1.0	10000	0.00507596622222	0.99212114439	0.999113475177	1.0	0.985294117647
m5	R	1381	3	1.0	1000	0.0160063115556	0.99212114439	0.999113475177	1.0	0.985294117647
m5	R	1381	3	1.0	200	0.0369641478261	0.969127608621	0.996453900709	1.0	0.943661971831
m5	R	1381	3	1.0	500	0.0225859182222	0.99212114439	0.999113475177	1.0	0.985294117647
m5	R	1394	1	0.5	10000	0.00660286	0.957314594343	0.992653061224	0.949152542373	0.973913043478
m5	R	1394	1	0.5	1000	0.0222688025	0.900605586741	0.982040816327	0.949152542373	0.875
m5	R	1394	1	0.5	200	0.046900485	0.740530497879	0.942857142857	1.0	0.627659574468
m5	R	1394	1	0.5	500	0.0311159925	0.884223076867	0.978775510204	0.949152542373	0.848484848485
